"iDate" "sCrop" "sCropCult" "sCropNum" "sCultivar" "cCycleEndType" "sLastHarvest" "sLastSowing" "sManagement" "sStubleWeight" "sIrrigationNumber" "sDailyRateNfromLeave" "sAccumulatedAboveGroundDryMatter" "sAccumulatedGrainDryMatter" "sAccumulatedLeafDryMatter" "sAccumulatedStemDryMatter" "sAccumulatedVegetativeDryMatter" "sDailyRateHIincrease" "sDryMatterAtBeginningSeedGrowth" "sHarvestIndex" "sTranslocatableBiomass" "sDecreaseLAIperBD" "sLAI" "sLAIforEvapotranspiration" "sMainstemNodeNumber" "sPlantdensity" "sPlantLeafArea" "sBiologicalDay" "sBiologicalDaysSinceSowing" "sDurationStage" "sGrowthStage" "sGrowthStageNumber" "sThermalUnit" "sVernalization" "sRootFrontDepth" "sFloodDuration" "sDaysSinceStage2evaporation" "sWater.1" "sWater.10" "sWater.2" "sWater.3" "sWater.4" "sWater.5" "sWater.6" "sWater.7" "sWater.8" "sWater.9" "sSnow" "iPr" "iRSDS" "iTASMax" "iTASMin" "pFloodLengthDeath" "pDailyRateHIincreaseCriticalPoint1" "pDailyRateHIincreaseCriticalPoint2" "pDailyRateHIincreaseCriticalPoint3" "pDailyRateHIincreaseCriticalPoint4" "pFractionCropMassTranslocatable" "pFractionDMtoLeavesPhase1A" "pFractionDMtoLeavesPhase1B" "pFractionDMtoLeavesPhase2" "pGrainConversionCoefficient" "pInflexionPointLeafAllocationAB" "pPotentialDailyRateHIincrease" "pStemMinimumNconcentration" "pKPAR" "pRadEffiencyOptimal" "pTbaseRUE" "pTopt1RUE" "pTopt2RUE" "pTstopRUE" "pcoefPlantLeafNumberNode" "pExpPlantLeafNumberNode" "pFreezeFracLeafDestruction" "pFreezeThresholdTemp" "pHeatFracLeafDestruction" "pHeatThresholdTemp" "pPhyllochron" "pSpecificLeafArea" "pSpecLeafNGreenLeaf" "pSpecLeafNSenescenceLeaf" "pCriticalPhotoPeriod" "pPhotoperiodFunction" "pPhotoPeriodSensitivity" "pTbasedev" "pTbaseVernalization" "pTopt1dev" "pTopt1Vernalization" "pTopt2dev" "pTopt2Vernalization" "pTstopdev" "pTstopVernalization" "pVDSAT" "pVernalizationSensitivity" "pMaxDepthWaterExtraction" "pPotentialRootGrowth" "pCoefWaterStressGrowthToDevelopment" "pThresholdWaterStressGrowth" "pThresholdWaterStressLeafArea" "pTranspirationEfficiencyLinkedToCO2" "cIrrigationWater" "cEndCropCycle" "cDailyDryMatterforLeavesAndStems" "cDailyPortionDMtranslocated" "cDailySeedWeightIncrease" "cDailyStemWeightIncrease" "cEffectOfHeatOnDHI" "cFractionDMtoLeaves" "sDailyLeafWeightIncrease" "cCoefTemperatureRUE" "cDryMatterProduction" "cRUE" "cDecreaseLAI" "cFrost" "cGrowthLAI" "cHeat" "cCoefDrySoilSurface" "cCoefPhotoPeriod" "cCoefTemp" "cCoefVernalization" "cCrownTemp" "cDailyVernalization" "cDeltaBiologicalDay" "cDeltaThermalUnit" "cPhenoFunction" "cPhotoDuration" "cTemp" "cCoefWaterstressDevelopment" "cCoefWaterstressGrowth" "cCoefWaterstressLeafArea" "cCoefWaterStressSaturation" "cAvailableWaterInRootZone" "cFTSWrootZone" "cActualSoilEvaporation" "cDownwardWaterFlux.1" "cDownwardWaterFlux.10" "cDownwardWaterFlux.2" "cDownwardWaterFlux.3" "cDownwardWaterFlux.4" "cDownwardWaterFlux.5" "cDownwardWaterFlux.6" "cDownwardWaterFlux.7" "cDownwardWaterFlux.8" "cDownwardWaterFlux.9" "cDrain" "cPET" "cPotentialSoilEvaporation" "cRunoff" "cSoilEvaporation" "cTranspiration" "cPAR" "cPrCorrected" "cSnowMelt" "case"
2007-09-07 "MAIZE" "MAIZE.bidule" 2 "bidule" "not yet" 230 320 "Gorgan-RFD" 1 0 0 160.061277619004 0 112.042894333303 48.0183832857012 160.061277619004 0.015 160.061277619004 0 35.2134810761808 0 0 0 712.880205655527 7 187822670.979033 0.919736755000241 37.1130059857695 33.8 "SIL" 5 965.315 0 150 0 10 1.24710394205273 0 3.50340803935772 229.227856505721 0 0 0 0 0 0 0 0 17.88 29.93 15 40 0 0 9999 9999 0.22 0.7 0.15 0.05 1 210 0.015 0.0025 0.6 3.5 10 25 35 45 1 2.9 0.01 5 NA NA 38.9 0.022 1.35 0.4 12.5 "rComputeCoefPhotoperiodMaize" 0.52 8 NA 34 NA 37 NA 45 NA NA NA 1100 33 0 0.25 0.35 9 0 NA 0 0 0 0 1 1 0 0.831 0 -12.0345397741417 0 0 0 0 1 1 0.556346153846154 1 NA 0 0.556346153846154 14.465 NA NA 22.465 1 -4.13771352042006 -2.9555096574429 1 0 -1.03442838010501 0.719444164491571 NA NA NA NA NA NA NA NA NA NA 0 4.53203062369728 4.43341470258491 0 NA 0 8.5824 0 0 "sim1"
2007-09-08 "MAIZE" "MAIZE.bidule" 2 "bidule" "not yet" 230 320 "Gorgan-RFD" 1 0 0 160.061277619004 0 112.042894333303 48.0183832857012 160.061277619004 0.015 160.061277619004 0 35.2134810761808 0 0 0 738.139074550128 7 207778577.367959 1.58339060115409 37.7766598319233 33.8 "SIL" 5 982.57 0 150 0 11 1.72597275943691 0 3.31338562755041 229.227856505721 0 0 0 0 0 0 0 0.52 16.6 31.56 18.95 40 0 0 9999 9999 0.22 0.7 0.15 0.05 1 210 0.015 0.0025 0.6 3.5 10 25 35 45 1 2.9 0.01 5 NA NA 38.9 0.022 1.35 0.4 12.5 "rComputeCoefPhotoperiodMaize" 0.52 8 NA 34 NA 37 NA 45 NA NA NA 1100 33 0 0.25 0.35 9 0 NA 0 0 0 0 1 1 0 1 0 -15.1010344886655 0 0 0 0 1 1 0.663653846153846 1 NA 0 0.663653846153846 17.255 NA NA 25.255 1 -4.31458128247586 -3.08184377319704 1 0 -1.07864532061896 0.665984438589297 NA NA NA NA NA NA NA NA NA NA 0 4.4108267648192 4.3148482111869 0 NA 0 7.968 0.52 0 "sim1"
2007-09-09 "MAIZE" "MAIZE.bidule" 2 "bidule" "not yet" 230 320 "Gorgan-RFD" 1 0 0 160.061277619004 0 112.042894333303 48.0183832857012 160.061277619004 0.015 160.061277619004 0 35.2134810761808 0 0 0 763.848971722365 7 229467796.426387 2.25819829346178 38.451467524231 33.8 "SIL" 5 1000.115 0 150 0 12 1.60118093160584 0 3.18036993928528 229.227856505721 0 0 0 0 0 0 0 0.06 21.53 30.6 20.49 40 0 0 9999 9999 0.22 0.7 0.15 0.05 1 210 0.015 0.0025 0.6 3.5 10 25 35 45 1 2.9 0.01 5 NA NA 38.9 0.022 1.35 0.4 12.5 "rComputeCoefPhotoperiodMaize" 0.52 8 NA 34 NA 37 NA 45 NA NA NA 1100 33 0 0.25 0.35 9 0 NA 0 0 0 0 1 1 0 1 0 -13.6959766673184 0 0 0 0 1 1 0.674807692307692 1 NA 0 0.674807692307692 17.545 NA NA 25.545 1 -3.91313619066239 -2.79509727904457 1 0 -0.978284047665598 0.825920118323531 NA NA NA NA NA NA NA NA NA NA 0 5.72491107447776 5.6003383551444 0 NA 0 10.3344 0.06 0 "sim1"
2007-09-10 "MAIZE" "MAIZE.bidule" 2 "bidule" "not yet" 230 320 "Gorgan-RFD" 1 0 0 160.061277619004 0 112.042894333303 48.0183832857012 160.061277619004 0.015 160.061277619004 0 35.2134810761808 0 0 0 789.960539845758 7 252962214.184529 2.85915983192332 39.0524290626926 33.8 "SIL" 5 1015.74 0 150 0 13 1.50382665212409 0 3.0872589574997 229.227856505721 0 0 0 0 0 0 0 0.05 20.73 28.35 18.9 40 0 0 9999 9999 0.22 0.7 0.15 0.05 1 210 0.015 0.0025 0.6 3.5 10 25 35 45 1 2.9 0.01 5 NA NA 38.9 0.022 1.35 0.4 12.5 "rComputeCoefPhotoperiodMaize" 0.52 8 NA 34 NA 37 NA 45 NA NA NA 1100 33 0 0.25 0.35 9 0 NA 0 0 0 0 1 1 0 0.908333333333333 0 -13.0243180935962 0 0 0 0 1 1 0.600961538461538 1 NA 0 0.600961538461538 15.625 NA NA 23.625 1 -4.09677109103943 -2.92626506502817 1 0 -1.02419277275986 0.73546519455187 NA NA NA NA NA NA NA NA NA NA 0 5.3151398320152 5.1994836386006 0 NA 0 9.9504 0.05 0 "sim1"
2007-09-11 "MAIZE" "MAIZE.bidule" 2 "bidule" "not yet" 230 320 "Gorgan-RFD" 1 0 0 160.061277619004 0 112.042894333303 48.0183832857012 160.061277619004 0.015 160.061277619004 0 35.2134810761808 0 0 0 816.473393316195 7 278376074.737251 3.45954444730793 39.6528136780772 33.8 "SIL" 5 1031.35 0 150 0 14 1.46567865648686 0 3.02208127024979 229.227856505721 0 0 0 0 0 0 0 0.08 20.34 28.4 18.82 40 0 0 9999 9999 0.22 0.7 0.15 0.05 1 210 0.015 0.0025 0.6 3.5 10 25 35 45 1 2.9 0.01 5 NA NA 38.9 0.022 1.35 0.4 12.5 "rComputeCoefPhotoperiodMaize" 0.52 8 NA 34 NA 37 NA 45 NA NA NA 1100 33 0 0.25 0.35 9 0 NA 0 0 0 0 1 1 0 0.907333333333333 0 -13.4502710982298 0 0 0 0 1 1 0.600384615384615 1 NA 0 0.600384615384615 15.61 NA NA 23.61 1 -4.23541653140437 -3.02529752243169 1 0 -1.05885413285109 0.694341740842017 NA NA NA NA NA NA NA NA NA NA 0 5.21494973328384 5.10147365286783 0 NA 0 9.7632 0.08 0 "sim1"
2007-09-12 "MAIZE" "MAIZE.bidule" 2 "bidule" "not yet" 230 320 "Gorgan-RFD" 1 0 0 160.061277619004 0 112.042894333303 48.0183832857012 160.061277619004 0.015 160.061277619004 0 35.2134810761808 0 0 0 843.382133676093 7 305823426.705073 4.05185213961563 40.2451213703849 33.8 "SIL" 5 1046.75 0 150 0 15 1.3589750595408 0 2.97645688917485 229.227856505721 0 0 0 0 0 0 0 0 21.73 29.94 16.86 40 0 0 9999 9999 0.22 0.7 0.15 0.05 1 210 0.015 0.0025 0.6 3.5 10 25 35 45 1 2.9 0.01 5 NA NA 38.9 0.022 1.35 0.4 12.5 "rComputeCoefPhotoperiodMaize" 0.52 8 NA 34 NA 37 NA 45 NA NA NA 1100 33 0 0.25 0.35 9 0 NA 0 0 0 0 1 1 0 0.893333333333333 0 -13.4514368672556 0 0 0 0 1 1 0.592307692307692 1 NA 0 0.592307692307692 15.4 NA NA 23.4 1 -4.3021653093568 -3.07297522096914 1 0 -1.0755413273392 0.717610122816332 NA NA NA NA NA NA NA NA NA NA 0 5.58589094560288 5.46434327159699 0 NA 0 10.4304 0 0 "sim1"
2007-09-13 "MAIZE" "MAIZE.bidule" 2 "bidule" "not yet" 230 320 "Gorgan-RFD" 1 0 0 160.061277619004 0 112.042894333303 48.0183832857012 160.061277619004 0.015 160.061277619004 0 35.2134810761808 0 0 0 870.684190231362 7 335425372.033549 4.64031367807716 40.8335829088464 33.8 "SIL" 5 1062.05 0 150 0 16 1.28428254167856 0 2.9445198224224 229.227856505721 0 0 0 0 0 0 0 0 21.87 30.36 16.24 40 0 0 9999 9999 0.22 0.7 0.15 0.05 1 210 0.015 0.0025 0.6 3.5 10 25 35 45 1 2.9 0.01 5 NA NA 38.9 0.022 1.35 0.4 12.5 "rComputeCoefPhotoperiodMaize" 0.52 8 NA 34 NA 37 NA 45 NA NA NA 1100 33 0 0.25 0.35 9 0 NA 0 0 0 0 1 1 0 0.886666666666666 0 -13.746828016117 0 0 0 0 1 1 0.588461538461538 1 NA 0 0.588461538461538 15.3 NA NA 23.3 1 -4.42969753473158 -3.16406966766541 1 0 -1.10742438368289 0.698586263344809 NA NA NA NA NA NA NA NA NA NA 0 5.62229789793408 5.49995801720296 0 NA 0 10.4976 0 0 "sim1"
2007-09-14 "MAIZE" "MAIZE.bidule" 2 "bidule" "not yet" 230 320 "Gorgan-RFD" 1 0 0 160.061277619004 0 112.042894333303 48.0183832857012 160.061277619004 0.015 160.061277619004 0 35.2134810761808 0 0 0 898.323264781491 7 367243972.762386 5.14454444730793 41.3378136780772 33.8 "SIL" 5 1075.16 0 150 0 17 1.35199777917499 0 2.92216387569568 229.227856505721 0 0 0 0 0 0 0 0.12 20.66 25.96 16.26 40 0 0 9999 9999 0.22 0.7 0.15 0.05 1 210 0.015 0.0025 0.6 3.5 10 25 35 45 1 2.9 0.01 5 NA NA 38.9 0.022 1.35 0.4 12.5 "rComputeCoefPhotoperiodMaize" 0.52 8 NA 34 NA 37 NA 45 NA NA NA 1100 33 0 0.25 0.35 9 0 NA 0 0 0 0 1 1 0 0.740666666666667 0 -11.7146768031084 0 0 0 0 1 1 0.504230769230769 1 NA 0 0.504230769230769 13.11 NA NA 21.11 1 -4.51897009249392 -3.2278357803528 1 0 -1.12974252312348 0.608272766591193 NA NA NA NA NA NA NA NA NA NA 0 5.0509718933696 4.94106393220693 0 NA 0 9.9168 0.12 0 "sim1"
2007-09-15 "MAIZE" "MAIZE.bidule" 2 "bidule" "not yet" 230 320 "Gorgan-RFD" 1 0 0 160.061277619004 0 112.042894333303 48.0183832857012 160.061277619004 0.015 160.061277619004 0 35.2134810761808 0 0 0 926.327249357326 7 401436516.253953 5.69050598576947 41.8837752165387 33.8 "SIL" 5 1089.355 0 150 0 18 1.2993984454225 0 2.90651471298697 229.227856505721 0 0 0 0 0 0 0 0.02 20.05 26.59 17.8 40 0 0 9999 9999 0.22 0.7 0.15 0.05 1 210 0.015 0.0025 0.6 3.5 10 25 35 45 1 2.9 0.01 5 NA NA 38.9 0.022 1.35 0.4 12.5 "rComputeCoefPhotoperiodMaize" 0.52 8 NA 34 NA 37 NA 45 NA NA NA 1100 33 0 0.25 0.35 9 0 NA 0 0 0 0 1 1 0 0.813 0 -12.6916378514613 0 0 0 0 1 1 0.545961538461538 1 NA 0 0.545961538461538 14.195 NA NA 22.195 1 -4.46024876171544 -3.18589197265389 1 0 -1.11506219042886 0.584345753740101 NA NA NA NA NA NA NA NA NA NA 0 4.9972268156184 4.88848833471475 0 NA 0 9.624 0.02 0 "sim1"
2007-09-16 "MAIZE" "MAIZE.bidule" 2 "bidule" "not yet" 230 320 "Gorgan-RFD" 1 0 0 160.061277619004 0 112.042894333303 48.0183832857012 160.061277619004 0.015 160.061277619004 0 35.2134810761808 0 0 0 954.75205655527 7 438210467.51628 6.32012137038486 42.5133906011541 33.8 "SIL" 5 1105.725 0 150 0 19 1.24257891179575 0 2.89556029909088 229.227856505721 0 0 0 0 0 0 0 0 20.36 32.24 16.5 40 0 0 9999 9999 0.22 0.7 0.15 0.05 1 210 0.015 0.0025 0.6 3.5 10 25 35 45 1 2.9 0.01 5 NA NA 38.9 0.022 1.35 0.4 12.5 "rComputeCoefPhotoperiodMaize" 0.52 8 NA 34 NA 37 NA 45 NA NA NA 1100 33 0 0.25 0.35 9 0 NA 0 0 0 0 1 1 0 0.958 0 -15.1560761312486 0 0 0 0 1 1 0.629615384615385 1 NA 0 0.629615384615385 16.37 NA NA 24.37 1 -4.52015393118061 -3.22868137941472 1 0 -1.13003848279515 0.60892123560868 NA NA NA NA NA NA NA NA NA NA 0 5.35416552332288 5.23766014003846 0 NA 0 9.7728 0 0 "sim1"
2007-09-17 "MAIZE" "MAIZE.bidule" 2 "bidule" "not yet" 230 320 "Gorgan-RFD" 1 0 0 162.462196783289 2.40091916428506 112.042894333303 48.0183832857012 160.061277619004 0.015 160.061277619004 0.0147783251231527 32.8125619118958 0 0 0 983.644087403599 7 477782412.243426 7.01915983192332 43.2124290626926 33.8 "SIL" 5 1123.9 0 150 0 20 1.20280523825702 0 2.88789220936362 229.227856505721 0 0 0 0 0 0 0 0 20.64 33.1 19.25 40 0 0 9999 9999 0.22 0.7 0.15 0.05 1 210 0.015 0.0025 0.6 3.5 10 25 35 45 1 2.9 0.01 5 NA NA 38.9 0.022 1.35 0.4 12.5 "rComputeCoefPhotoperiodMaize" 0.52 8 NA 34 NA 37 NA 45 NA NA NA 1100 33 0 0.25 0.35 9 0 NA 0 2.40091916428506 2.40091916428506 0 1 1 0 1 0 -16.0380134950288 0 0 0 0 1 1 0.699038461538462 1 NA 0 0.699038461538462 18.175 NA NA 26.175 1 -4.58228957000824 -3.27306397857732 1 0 -1.14557239250206 0.61893744841065 NA NA NA NA NA NA NA NA NA NA 0 5.5874395788288 5.46585820692792 0 NA 0 9.9072 0 0 "sim1"
2007-09-18 NA "WHEAT.Ble_Dur_1" 3 NA "low LAI" 383 320 "ROTATION_BLE" 0.01 0 0 0 0 0 0 0 NA 0 0 NA 0 0 0 0 0 0 0 0 NA NA 0 0 0 0 0 21 1.17496366677992 0 2.88252454655453 229.227856505721 0 0 0 0 0 0 0 0 20.46 29.48 18.48 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA 0 NA NA 0 0 0 1 1 0 NA 0 0 0 0 NA 0 1 1 1 1 NA 0 1 NA NA NA NA NA NA NA NA 0 0 0.584744154449921 NA NA NA NA NA NA NA NA NA NA 0 5.2958546674176 5.29468970754105 0 NA 0 NA 0 0 "sim1"
2007-09-19 NA "WHEAT.Ble_Dur_1" 3 NA NA 383 320 "ROTATION_BLE" 0.01 0 0 0 0 0 0 0 NA 0 0 NA 0 0 0 0 0 0 0 0 NA NA 0 0 0 0 0 22 1.17547456674594 0 2.87876718258817 229.227856505721 0 0 0 0 0 0 0 0.02 18.63 34.82 18.1 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA 0 NA NA 0 0 0 1 1 0 NA 0 0 0 0 NA 0 1 1 1 1 NA 0 1 NA NA NA NA NA NA NA NA 0 0 0.569722778161467 NA NA NA NA NA NA NA NA NA NA 0 5.28419684892295 5.28303445348437 0 NA 0 NA 0.02 0 "sim1"
2007-09-20 NA "WHEAT.Ble_Dur_1" 3 NA NA 383 320 "ROTATION_BLE" 0.01 0 0 0 0 0 0 0 NA 0 0 NA 0 0 0 0 0 0 0 0 NA NA 0 0 0 0 0 23 1.15583219672216 0 2.87613702781172 229.227856505721 0 0 0 0 0 0 0 0 20.05 33.45 19.51 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA 0 NA NA 0 0 0 1 1 0 NA 0 0 0 0 NA 0 1 1 1 1 NA 0 1 NA NA NA NA NA NA NA NA 0 0 0.57521726186042 NA NA NA NA NA NA NA NA NA NA 0 5.4578537832984 5.45665318753645 0 NA 0 NA 0 0 "sim1"
2007-09-21 NA "WHEAT.Ble_Dur_1" 3 NA NA 383 320 "ROTATION_BLE" 0.01 0 0 0 0 0 0 0 NA 0 0 NA 0 0 0 0 0 0 0 0 NA NA 0 0 0 0 0 24 1.14208253770551 0 2.8742959194682 229.227856505721 0 0 0 0 0 0 0 0 19.92 34.51 19.32 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA 0 NA NA 0 0 0 1 1 0 NA 0 0 0 0 NA 0 1 1 1 1 NA 0 1 NA NA NA NA NA NA NA NA 0 0 0.577790059809449 NA NA NA NA NA NA NA NA NA NA 0 5.60279791262456 5.60156543266155 0 NA 0 NA 0 0 "sim1"
2007-09-22 NA "WHEAT.Ble_Dur_1" 3 NA NA 383 320 "ROTATION_BLE" 0.01 0 0 0 0 0 0 0 NA 0 0 NA 0 0 0 0 0 0 0 0 NA NA 0 0 0 0 0 25 1.84245777639386 0 2.87300714362774 229.227856505721 0 0 0 0 0 0 0 0.71 17.5 33.99 19.91 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA 0 NA NA 0 0 0 1 1 0 NA 0 0 0 0 NA 0 1 1 1 1 NA 0 1 NA NA NA NA NA NA NA NA 0 0 0.48522126460227 NA NA NA NA NA NA NA NA NA NA 0 4.80425216348 4.80319534425841 0 NA 0 NA 0.71 0 "sim1"
2007-09-23 NA "WHEAT.Ble_Dur_1" 3 NA NA 383 320 "ROTATION_BLE" 0.01 0 0 0 0 0 0 0 NA 0 0 NA 0 0 0 0 0 0 0 0 NA NA 0 0 0 0 0 26 1.8527204434757 0 2.87210500053942 229.227856505721 0 0 0 0 0 0 0 0.23 18.84 35.38 19.79 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA 0 NA NA 0 0 0 1 1 0 NA 0 0 0 0 NA 0 1 1 1 1 NA 0 1 NA NA NA NA NA NA NA NA 0 0 0.551603000648689 NA NA NA NA NA NA NA NA NA NA 0 5.57187514500987 5.57064946730746 0 NA 0 NA 0.23 0 "sim1"
2007-09-24 NA "WHEAT.Ble_Dur_1" 3 NA NA 383 320 "ROTATION_BLE" 0.01 0 0 0 0 0 0 0 NA 0 0 NA 0 0 0 0 0 0 0 0 NA NA 0 0 0 0 0 27 1.63990431043299 0 2.87147350037759 229.227856505721 0 0 0 0 0 0 0 0.01 18.71 28.32 18.24 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA 0 NA NA 0 0 0 1 1 0 NA 0 0 0 0 NA 0 1 1 1 1 NA 0 1 NA NA NA NA NA NA NA NA 0 0 0.463412565324237 NA NA NA NA NA NA NA NA NA NA 0 4.77196175356736 4.77091203745458 0 NA 0 NA 0.01 0 "sim1"
2007-09-25 NA "WHEAT.Ble_Dur_1" 3 NA NA 383 320 "ROTATION_BLE" 0.01 0 0 0 0 0 0 0 NA 0 0 NA 0 0 0 0 0 0 0 0 NA NA 0 0 0 0 0 28 1.99093301730309 0 2.87103145026432 229.227856505721 0 0 0 0 0 0 0 0.51 10.22 23.75 17.59 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA 0 NA NA 0 0 0 1 1 0 NA 0 0 0 0 NA 0 1 1 1 1 NA 0 1 NA NA NA NA NA NA NA NA 0 0 0.234486472742876 NA NA NA NA NA NA NA NA NA NA 0 2.45975432523744 2.45921323880758 0 NA 0 NA 0.51 0 "sim1"
2007-09-26 NA "WHEAT.Ble_Dur_1" 3 NA NA 383 320 "ROTATION_BLE" 0.01 0 0 0 0 0 0 0 NA 0 0 NA 0 0 0 0 0 0 0 0 NA NA 0 0 0 0 0 29 1.78665311211217 0 2.87072201518502 229.227856505721 0 0 0 0 0 0 0 0.06 14.8 24.45 15.8 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA 0 NA NA 0 0 0 1 1 0 NA 0 0 0 0 NA 0 1 1 1 1 NA 0 1 NA NA NA NA NA NA NA NA 0 0 0.331594515243477 NA NA NA NA NA NA NA NA NA NA 0 3.541103317664 3.54032436062253 0 NA 0 NA 0.06 0 "sim1"
2007-09-27 NA "WHEAT.Ble_Dur_1" 3 NA NA 383 320 "ROTATION_BLE" 0.01 0 0 0 0 0 0 0 NA 0 0 NA 0 0 0 0 0 0 0 0 NA NA 0 0 0 0 0 30 1.60365717847852 0 2.87050541062951 229.227856505721 0 0 0 0 0 0 0 0.02 16.36 23.12 15.6 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA 0 NA NA 0 0 0 1 1 0 NA 0 0 0 0 NA 0 1 1 1 1 NA 0 1 NA NA NA NA NA NA NA NA 0 0 0.353951464990238 NA NA NA NA NA NA NA NA NA NA 0 3.84560492909824 3.84475898907065 0 NA 0 NA 0.02 0 "sim1"
2007-09-28 NA "WHEAT.Ble_Dur_1" 3 NA NA 383 320 "ROTATION_BLE" 0.01 0 0 0 0 0 0 0 NA 0 0 NA 0 0 0 0 0 0 0 0 NA NA 0 0 0 0 0 31 1.83556002493496 0 2.87035378744066 229.227856505721 0 0 0 0 0 0 0 0.38 15.71 32.06 15.06 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA 0 NA NA 0 0 0 1 1 0 NA 0 0 0 0 NA 0 1 1 1 1 NA 0 1 NA NA NA NA NA NA NA NA 0 0 0.369308115385961 NA NA NA NA NA NA NA NA NA NA 0 4.0799018981072 4.079004418416 0 NA 0 NA 0.38 0 "sim1"
2007-09-29 NA "WHEAT.Ble_Dur_1" 3 NA NA 383 320 "ROTATION_BLE" 0.01 0 0 0 0 0 0 0 NA 0 0 NA 0 0 0 0 0 0 0 0 NA NA 0 0 0 0 0 32 1.71789201745447 0 2.87024765120846 229.227856505721 0 0 0 0 0 0 0 0.1 17.65 27.55 17.87 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA 0 NA NA 0 0 0 1 1 0 NA 0 0 0 0 NA 0 1 1 1 1 NA 0 1 NA NA NA NA NA NA NA NA 0 0 0.396369834558581 NA NA NA NA NA NA NA NA NA NA 0 4.4500791320744 4.44910022234936 0 NA 0 NA 0.1 0 "sim1"
2007-09-30 NA "WHEAT.Ble_Dur_1" 3 NA NA 383 320 "ROTATION_BLE" 0.01 0 0 0 0 0 0 0 NA 0 0 NA 0 0 0 0 0 0 0 0 NA NA 0 0 0 0 0 33 1.53552441221813 0 2.87017335584592 229.227856505721 0 0 0 0 0 0 0 0 18.35 26.12 16.14 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA 0 NA NA 0 0 0 1 1 0 NA 0 0 0 0 NA 0 1 1 1 1 NA 0 1 NA NA NA NA NA NA NA NA 0 0 0.393762404476158 NA NA NA NA NA NA NA NA NA NA 0 4.4904371189216 4.48944933141605 0 NA 0 NA 0 0 "sim1"
2007-10-01 NA "WHEAT.Ble_Dur_1" 3 NA NA 383 320 "ROTATION_BLE" 0.01 0 0 0 0 0 0 0 NA 0 0 NA 0 0 0 0 0 0 0 0 NA NA 0 0 0 0 0 34 1.42786708855269 0 2.87012134909215 229.227856505721 0 0 0 0 0 0 0 0.02 19.26 27.61 15.91 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA 0 NA NA 0 0 0 1 1 0 NA 0 0 0 0 NA 0 1 1 1 1 NA 0 1 NA NA NA NA NA NA NA NA 0 0 0.413459049396474 NA NA NA NA NA NA NA NA NA NA 0 4.7870542746576 4.78600123855539 0 NA 0 NA 0.02 0 "sim1"
